?SNDlib native format; type: network; version: 1.0
# network janos-us-ca

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Vancouver ( -123.10 49.22 )
  LosAngeles ( -118.40 33.93 )
  SanFrancisco ( -122.38 37.62 )
  LasVegas ( -115.17 36.08 )
  SaltLakeCity ( -111.97 40.78 )
  ElPaso ( -106.40 31.80 )
  Dallas ( -96.85 32.85 )
  Houston ( -95.35 29.97 )
  OklahomaCity ( -95.90 36.20 )
  Minneapolis ( -93.38 45.07 )
  KansasCity ( -94.72 39.32 )
  Denver ( -104.87 39.75 )
  Chicago ( -87.90 41.98 )
  Indianapolis ( -86.27 39.65 )
  Detroit ( -83.02 42.42 )
  StLouis ( -90.37 38.75 )
  Nashville ( -86.68 36.12 )
  Cleveland ( -81.68 41.52 )
  NewYork ( -73.78 40.65 )
  Montreal ( -73.60 45.50 )
  Charlotte ( -80.93 35.22 )
  NewOrleans ( -90.02 29.83 )
  Boston ( -71.03 42.37 )
  Atlanta ( -84.42 33.65 )
  Miami ( -80.28 25.82 )
  WashingtonDC ( -77.04 38.85 )
  Philadelphia ( -75.13 40.00 )
  Toronto ( -79.41 43.70 )
  Pittsburgh ( -79.97 40.44 )
  Cincinnati ( -84.50 39.14 )
  Tampa ( -82.48 27.96 )
  Memphis ( -90.00 35.11 )
  Winnipeg ( -97.16 49.88 )
  Calgary ( -114.08 51.08 )
  Seattle ( -122.30 47.45 )
  Portland ( -122.65 45.53 )
  Sacrameto ( -121.46 38.56 )
  Phoenix ( -112.02 33.43 )
  SanDiego ( -117.13 32.81 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
  D180 ( SaltLakeCity Cincinnati ) 1 83.00 UNLIMITED
  D181 ( SaltLakeCity Tampa ) 1 83.00 UNLIMITED
  D182 ( SaltLakeCity Memphis ) 1 56.00 UNLIMITED
  D183 ( SaltLakeCity Winnipeg ) 1 39.00 UNLIMITED
  D184 ( SaltLakeCity Calgary ) 1 71.00 UNLIMITED
  D185 ( SaltLakeCity Seattle ) 1 280.00 UNLIMITED
  D186 ( SaltLakeCity Portland ) 1 171.00 UNLIMITED
  D187 ( SaltLakeCity Sacrameto ) 1 195.00 UNLIMITED
  D188 ( SaltLakeCity Phoenix ) 1 367.00 UNLIMITED
  D189 ( SaltLakeCity SanDiego ) 1 251.00 UNLIMITED
  D190 ( ElPaso Vancouver ) 1 55.00 UNLIMITED
  D191 ( ElPaso LosAngeles ) 1 906.00 UNLIMITED
  D192 ( ElPaso SanFrancisco ) 1 282.00 UNLIMITED
  D193 ( ElPaso LasVegas ) 1 97.00 UNLIMITED
  D194 ( ElPaso SaltLakeCity ) 1 54.00 UNLIMITED
  D195 ( ElPaso Dallas ) 1 364.00 UNLIMITED
  D196 ( ElPaso Houston ) 1 281.00 UNLIMITED
  D197 ( ElPaso OklahomaCity ) 1 62.00 UNLIMITED
  D198 ( ElPaso Minneapolis ) 1 111.00 UNLIMITED
  D199 ( ElPaso KansasCity ) 1 86.00 UNLIMITED
  D200 ( ElPaso Denver ) 1 169.00 UNLIMITED
  D201 ( ElPaso Chicago ) 1 309.00 UNLIMITED
  D202 ( ElPaso Indianapolis ) 1 57.00 UNLIMITED
  D203 ( ElPaso Detroit ) 1 152.00 UNLIMITED
  D204 ( ElPaso StLouis ) 1 105.00 UNLIMITED
  D205 ( ElPaso Nashville ) 1 46.00 UNLIMITED
  D206 ( ElPaso Cleveland ) 1 78.00 UNLIMITED
  D207 ( ElPaso NewYork ) 1 498.00 UNLIMITED
  D208 ( ElPaso Montreal ) 1 76.00 UNLIMITED
  D209 ( ElPaso Charlotte ) 1 39.00 UNLIMITED
  D210 ( ElPaso NewOrleans ) 1 52.00 UNLIMITED
  D211 ( ElPaso Boston ) 1 122.00 UNLIMITED
  D212 ( ElPaso Atlanta ) 1 148.00 UNLIMITED
  D213 ( ElPaso Miami ) 1 136.00 UNLIMITED
  D214 ( ElPaso WashingtonDC ) 1 193.00 UNLIMITED
  D215 ( ElPaso Philadelphia ) 1 140.00 UNLIMITED
  D216 ( ElPaso Toronto ) 1 119.00 UNLIMITED
  D217 ( ElPaso Pittsburgh ) 1 64.00 UNLIMITED
  D218 ( ElPaso Cincinnati ) 1 62.00 UNLIMITED
  D219 ( ElPaso Tampa ) 1 71.00 UNLIMITED
  D220 ( ElPaso Memphis ) 1 49.00 UNLIMITED
  D221 ( ElPaso Winnipeg ) 1 20.00 UNLIMITED
  D222 ( ElPaso Calgary ) 1 28.00 UNLIMITED
  D223 ( ElPaso Seattle ) 1 107.00 UNLIMITED
  D224 ( ElPaso Portland ) 1 63.00 UNLIMITED
  D225 ( ElPaso Sacrameto ) 1 77.00 UNLIMITED
  D226 ( ElPaso Phoenix ) 1 379.00 UNLIMITED
  D227 ( ElPaso SanDiego ) 1 173.00 UNLIMITED
  D228 ( Dallas Vancouver ) 1 384.00 UNLIMITED
  D229 ( Dallas LosAngeles ) 1 4348.00 UNLIMITED
  D230 ( Dallas SanFrancisco ) 1 1595.00 UNLIMITED
  D231 ( Dallas LasVegas ) 1 442.00 UNLIMITED
  D232 ( Dallas SaltLakeCity ) 1 307.00 UNLIMITED
  D233 ( Dallas ElPaso ) 1 364.00 UNLIMITED
  D234 ( Dallas Houston ) 1 7026.00 UNLIMITED
  D235 ( Dallas OklahomaCity ) 1 1432.00 UNLIMITED
  D236 ( Dallas Minneapolis ) 1 1128.00 UNLIMITED
  D237 ( Dallas KansasCity ) 1 1197.00 UNLIMITED
  D238 ( Dallas Denver ) 1 1141.00 UNLIMITED
  D239 ( Dallas Chicago ) 1 3569.00 UNLIMITED
  D240 ( Dallas Indianapolis ) 1 705.00 UNLIMITED
  D241 ( Dallas Detroit ) 1 1658.00 UNLIMITED
  D242 ( Dallas StLouis ) 1 1481.00 UNLIMITED
  D243 ( Dallas Nashville ) 1 642.00 UNLIMITED
  D244 ( Dallas Cleveland ) 1 856.00 UNLIMITED
  D245 ( Dallas NewYork ) 1 5035.00 UNLIMITED
  D246 ( Dallas Montreal ) 1 745.00 UNLIMITED
  D247 ( Dallas Charlotte ) 1 464.00 UNLIMITED
  D248 ( Dallas NewOrleans ) 1 849.00 UNLIMITED
  D249 ( Dallas Boston ) 1 1195.00 UNLIMITED
  D250 ( Dallas Atlanta ) 1 1934.00 UNLIMITED
  D251 ( Dallas Miami ) 1 1470.00 UNLIMITED
  D252 ( Dallas WashingtonDC ) 1 2059.00 UNLIMITED
  D253 ( Dallas Philadelphia ) 1 1450.00 UNLIMITED
  D254 ( Dallas Toronto ) 1 1228.00 UNLIMITED
  D255 ( Dallas Pittsburgh ) 1 700.00 UNLIMITED
  D256 ( Dallas Cincinnati ) 1 753.00 UNLIMITED
  D257 ( Dallas Tampa ) 1 823.00 UNLIMITED
  D258 ( Dallas Memphis ) 1 855.00 UNLIMITED
  D259 ( Dallas Winnipeg ) 1 179.00 UNLIMITED
  D260 ( Dallas Calgary ) 1 204.00 UNLIMITED
  D261 ( Dallas Seattle ) 1 721.00 UNLIMITED
  D262 ( Dallas Portland ) 1 414.00 UNLIMITED
  D263 ( Dallas Sacrameto ) 1 438.00 UNLIMITED
  D264 ( Dallas Phoenix ) 1 1206.00 UNLIMITED
  D265 ( Dallas SanDiego ) 1 776.00 UNLIMITED
  D266 ( Houston Vancouver ) 1 321.00 UNLIMITED
  D267 ( Houston LosAngeles ) 1 3637.00 UNLIMITED
  D268 ( Houston SanFrancisco ) 1 1337.00 UNLIMITED
  D269 ( Houston LasVegas ) 1 358.00 UNLIMITED
  D270 ( Houston SaltLakeCity ) 1 239.00 UNLIMITED
  D271 ( Houston ElPaso ) 1 281.00 UNLIMITED
  D272 ( Houston Dallas ) 1 7026.00 UNLIMITED
  D273 ( Houston OklahomaCity ) 1 692.00 UNLIMITED
  D274 ( Houston Minneapolis ) 1 864.00 UNLIMITED
  D275 ( Houston KansasCity ) 1 784.00 UNLIMITED
  D276 ( Houston Denver ) 1 801.00 UNLIMITED
  D277 ( Houston Chicago ) 1 2835.00 UNLIMITED
  D278 ( Houston Indianapolis ) 1 578.00 UNLIMITED
  D279 ( Houston Detroit ) 1 1392.00 UNLIMITED
  D280 ( Houston StLouis ) 1 1106.00 UNLIMITED
  D281 ( Houston Nashville ) 1 553.00 UNLIMITED
  D282 ( Houston Cleveland ) 1 730.00 UNLIMITED
  D283 ( Houston NewYork ) 1 4484.00 UNLIMITED
  D284 ( Houston Montreal ) 1 650.00 UNLIMITED
  D285 ( Houston Charlotte ) 1 426.00 UNLIMITED
  D286 ( Houston NewOrleans ) 1 1109.00 UNLIMITED
  D287 ( Houston Boston ) 1 1063.00 UNLIMITED
  D288 ( Houston Atlanta ) 1 1830.00 UNLIMITED
  D289 ( Houston Miami ) 1 1510.00 UNLIMITED
  D290 ( Houston WashingtonDC ) 1 1839.00 UNLIMITED
  D291 ( Houston Philadelphia ) 1 1291.00 UNLIMITED
  D292 ( Houston Toronto ) 1 1053.00 UNLIMITED
  D293 ( Houston Pittsburgh ) 1 609.00 UNLIMITED
  D294 ( Houston Cincinnati ) 1 636.00 UNLIMITED
  D295 ( Houston Tampa ) 1 859.00 UNLIMITED
  D296 ( Houston Memphis ) 1 695.00 UNLIMITED
  D297 ( Houston Winnipeg ) 1 142.00 UNLIMITED
  D298 ( Houston Calgary ) 1 168.00 UNLIMITED
  D299 ( Houston Seattle ) 1 600.00 UNLIMITED
  D300 ( Houston Portland ) 1 344.00 UNLIMITED
  D301 ( Houston Sacrameto ) 1 365.00 UNLIMITED
  D302 ( Houston Phoenix ) 1 971.00 UNLIMITED
  D303 ( Houston SanDiego ) 1 650.00 UNLIMITED
  D304 ( OklahomaCity Vancouver ) 1 83.00 UNLIMITED
  D305 ( OklahomaCity LosAngeles ) 1 868.00 UNLIMITED
  D306 ( OklahomaCity SanFrancisco ) 1 328.00 UNLIMITED
  D307 ( OklahomaCity LasVegas ) 1 89.00 UNLIMITED
  D308 ( OklahomaCity SaltLakeCity ) 1 67.00 UNLIMITED
  D309 ( OklahomaCity ElPaso ) 1 62.00 UNLIMITED
  D310 ( OklahomaCity Dallas ) 1 1432.00 UNLIMITED
  D311 ( OklahomaCity Houston ) 1 692.00 UNLIMITED
  D312 ( OklahomaCity Minneapolis ) 1 310.00 UNLIMITED
  D313 ( OklahomaCity KansasCity ) 1 524.00 UNLIMITED
  D314 ( OklahomaCity Denver ) 1 276.00 UNLIMITED
  D315 ( OklahomaCity Chicago ) 1 976.00 UNLIMITED
  D316 ( OklahomaCity Indianapolis ) 1 185.00 UNLIMITED
  D317 ( OklahomaCity Detroit ) 1 409.00 UNLIMITED
  D318 ( OklahomaCity StLouis ) 1 473.00 UNLIMITED
  D319 ( OklahomaCity Nashville ) 1 157.00 UNLIMITED
  D320 ( OklahomaCity Cleveland ) 1 207.00 UNLIMITED
  D321 ( OklahomaCity NewYork ) 1 1130.00 UNLIMITED
  D322 ( OklahomaCity Montreal ) 1 169.00 UNLIMITED
  D323 ( OklahomaCity Charlotte ) 1 103.00 UNLIMITED
  D324 ( OklahomaCity NewOrleans ) 1 142.00 UNLIMITED
  D325 ( OklahomaCity Boston ) 1 266.00 UNLIMITED
  D326 ( OklahomaCity Atlanta ) 1 421.00 UNLIMITED
  D327 ( OklahomaCity Miami ) 1 287.00 UNLIMITED
  D328 ( OklahomaCity WashingtonDC ) 1 466.00 UNLIMITED
  D329 ( OklahomaCity Philadelphia ) 1 327.00 UNLIMITED
  D330 ( OklahomaCity Toronto ) 1 290.00 UNLIMITED
  D331 ( OklahomaCity Pittsburgh ) 1 165.00 UNLIMITED
  D332 ( OklahomaCity Cincinnati ) 1 188.00 UNLIMITED
  D333 ( OklahomaCity Tampa ) 1 160.00 UNLIMITED
  D334 ( OklahomaCity Memphis ) 1 218.00 UNLIMITED
  D335 ( OklahomaCity Winnipeg ) 1 44.00 UNLIMITED
  D336 ( OklahomaCity Calgary ) 1 45.00 UNLIMITED
  D337 ( OklahomaCity Seattle ) 1 155.00 UNLIMITED
  D338 ( OklahomaCity Portland ) 1 88.00 UNLIMITED
  D339 ( OklahomaCity Sacrameto ) 1 90.00 UNLIMITED
  D340 ( OklahomaCity Phoenix ) 1 233.00 UNLIMITED
  D341 ( OklahomaCity SanDiego ) 1 153.00 UNLIMITED
  D342 ( Minneapolis Vancouver ) 1 268.00 UNLIMITED
  D343 ( Minneapolis LosAngeles ) 1 2160.00 UNLIMITED
  D344 ( Minneapolis SanFrancisco ) 1 888.00 UNLIMITED
  D345 ( Minneapolis LasVegas ) 1 220.00 UNLIMITED
  D346 ( Minneapolis SaltLakeCity ) 1 182.00 UNLIMITED
  D347 ( Minneapolis ElPaso ) 1 111.00 UNLIMITED
  D348 ( Minneapolis Dallas ) 1 1128.00 UNLIMITED
  D349 ( Minneapolis Houston ) 1 864.00 UNLIMITED
  D350 ( Minneapolis OklahomaCity ) 1 310.00 UNLIMITED
  D351 ( Minneapolis KansasCity ) 1 809.00 UNLIMITED
  D352 ( Minneapolis Denver ) 1 636.00 UNLIMITED
  D353 ( Minneapolis Chicago ) 1 4743.00 UNLIMITED
  D354 ( Minneapolis Indianapolis ) 1 589.00 UNLIMITED
  D355 ( Minneapolis Detroit ) 1 1705.00 UNLIMITED
  D356 ( Minneapolis StLouis ) 1 1024.00 UNLIMITED
  D357 ( Minneapolis Nashville ) 1 333.00 UNLIMITED
  D358 ( Minneapolis Cleveland ) 1 777.00 UNLIMITED
  D359 ( Minneapolis NewYork ) 1 3773.00 UNLIMITED
  D360 ( Minneapolis Montreal ) 1 642.00 UNLIMITED
  D361 ( Minneapolis Charlotte ) 1 268.00 UNLIMITED
  D362 ( Minneapolis NewOrleans ) 1 224.00 UNLIMITED
  D363 ( Minneapolis Boston ) 1 913.00 UNLIMITED
  D364 ( Minneapolis Atlanta ) 1 909.00 UNLIMITED
  D365 ( Minneapolis Miami ) 1 668.00 UNLIMITED
  D366 ( Minneapolis WashingtonDC ) 1 1475.00 UNLIMITED
  D367 ( Minneapolis Philadelphia ) 1 1076.00 UNLIMITED
  D368 ( Minneapolis Toronto ) 1 1176.00 UNLIMITED
  D369 ( Minneapolis Pittsburgh ) 1 566.00 UNLIMITED
  D370 ( Minneapolis Cincinnati ) 1 578.00 UNLIMITED
  D371 ( Minneapolis Tampa ) 1 354.00 UNLIMITED
  D372 ( Minneapolis Memphis ) 1 302.00 UNLIMITED
  D373 ( Minneapolis Winnipeg ) 1 308.00 UNLIMITED
  D374 ( Minneapolis Calgary ) 1 166.00 UNLIMITED
  D375 ( Minneapolis Seattle ) 1 492.00 UNLIMITED
  D376 ( Minneapolis Portland ) 1 272.00 UNLIMITED
  D377 ( Minneapolis Sacrameto ) 1 247.00 UNLIMITED
  D378 ( Minneapolis Phoenix ) 1 514.00 UNLIMITED
  D379 ( Minneapolis SanDiego ) 1 369.00 UNLIMITED
  D380 ( KansasCity Vancouver ) 1 146.00 UNLIMITED
  D381 ( KansasCity LosAngeles ) 1 1390.00 UNLIMITED
  D382 ( KansasCity SanFrancisco ) 1 543.00 UNLIMITED
  D383 ( KansasCity LasVegas ) 1 144.00 UNLIMITED
  D384 ( KansasCity SaltLakeCity ) 1 113.00 UNLIMITED
  D385 ( KansasCity ElPaso ) 1 86.00 UNLIMITED
  D386 ( KansasCity Dallas ) 1 1197.00 UNLIMITED
  D387 ( KansasCity Houston ) 1 784.00 UNLIMITED
  D388 ( KansasCity OklahomaCity ) 1 524.00 UNLIMITED
  D389 ( KansasCity Minneapolis ) 1 809.00 UNLIMITED
  D390 ( KansasCity Denver ) 1 470.00 UNLIMITED
  D391 ( KansasCity Chicago ) 1 2391.00 UNLIMITED
  D392 ( KansasCity Indianapolis ) 1 398.00 UNLIMITED
  D393 ( KansasCity Detroit ) 1 851.00 UNLIMITED
  D394 ( KansasCity StLouis ) 1 1216.00 UNLIMITED
  D395 ( KansasCity Nashville ) 1 277.00 UNLIMITED
  D396 ( KansasCity Cleveland ) 1 415.00 UNLIMITED
  D397 ( KansasCity NewYork ) 1 2081.00 UNLIMITED
  D398 ( KansasCity Montreal ) 1 320.00 UNLIMITED
  D399 ( KansasCity Charlotte ) 1 180.00 UNLIMITED
  D400 ( KansasCity NewOrleans ) 1 190.00 UNLIMITED
  D401 ( KansasCity Boston ) 1 490.00 UNLIMITED
  D402 ( KansasCity Atlanta ) 1 690.00 UNLIMITED
  D403 ( KansasCity Miami ) 1 457.00 UNLIMITED
  D404 ( KansasCity WashingtonDC ) 1 858.00 UNLIMITED
  D405 ( KansasCity Philadelphia ) 1 603.00 UNLIMITED
  D406 ( KansasCity Toronto ) 1 575.00 UNLIMITED
  D407 ( KansasCity Pittsburgh ) 1 318.00 UNLIMITED
  D408 ( KansasCity Cincinnati ) 1 377.00 UNLIMITED
  D409 ( KansasCity Tampa ) 1 252.00 UNLIMITED
  D410 ( KansasCity Memphis ) 1 319.00 UNLIMITED
  D411 ( KansasCity Winnipeg ) 1 93.00 UNLIMITED
  D412 ( KansasCity Calgary ) 1 83.00 UNLIMITED
  D413 ( KansasCity Seattle ) 1 272.00 UNLIMITED
  D414 ( KansasCity Portland ) 1 153.00 UNLIMITED
  D415 ( KansasCity Sacrameto ) 1 150.00 UNLIMITED
  D416 ( KansasCity Phoenix ) 1 357.00 UNLIMITED
  D417 ( KansasCity SanDiego ) 1 242.00 UNLIMITED
  D418 ( Denver Vancouver ) 1 256.00 UNLIMITED
  D419 ( Denver LosAngeles ) 1 2784.00 UNLIMITED
  D420 ( Denver SanFrancisco ) 1 1056.00 UNLIMITED
  D421 ( Denver LasVegas ) 1 334.00 UNLIMITED
  D422 ( Denver SaltLakeCity ) 1 353.00 UNLIMITED
  D423 ( Denver ElPaso ) 1 169.00 UNLIMITED
  D424 ( Denver Dallas ) 1 1141.00 UNLIMITED
  D425 ( Denver Houston ) 1 801.00 UNLIMITED
  D426 ( Denver OklahomaCity ) 1 276.00 UNLIMITED
  D427 ( Denver Minneapolis ) 1 636.00 UNLIMITED
  D428 ( Denver KansasCity ) 1 470.00 UNLIMITED
  D429 ( Denver Chicago ) 1 1473.00 UNLIMITED
  D430 ( Denver Indianapolis ) 1 253.00 UNLIMITED
  D431 ( Denver Detroit ) 1 677.00 UNLIMITED
  D432 ( Denver StLouis ) 1 486.00 UNLIMITED
  D433 ( Denver Nashville ) 1 187.00 UNLIMITED
  D434 ( Denver Cleveland ) 1 339.00 UNLIMITED
  D435 ( Denver NewYork ) 1 2023.00 UNLIMITED
  D436 ( Denver Montreal ) 1 323.00 UNLIMITED
  D437 ( Denver Charlotte ) 1 154.00 UNLIMITED
  D438 ( Denver NewOrleans ) 1 173.00 UNLIMITED
  D439 ( Denver Boston ) 1 497.00 UNLIMITED
  D440 ( Denver Atlanta ) 1 562.00 UNLIMITED
  D441 ( Denver Miami ) 1 474.00 UNLIMITED
  D442 ( Denver WashingtonDC ) 1 784.00 UNLIMITED
  D443 ( Denver Philadelphia ) 1 572.00 UNLIMITED
  D444 ( Denver Toronto ) 1 517.00 UNLIMITED
  D445 ( Denver Pittsburgh ) 1 270.00 UNLIMITED
  D446 ( Denver Cincinnati ) 1 268.00 UNLIMITED
  D447 ( Denver Tampa ) 1 248.00 UNLIMITED
  D448 ( Denver Memphis ) 1 195.00 UNLIMITED
  D449 ( Denver Winnipeg ) 1 116.00 UNLIMITED
  D450 ( Denver Calgary ) 1 147.00 UNLIMITED
  D451 ( Denver Seattle ) 1 497.00 UNLIMITED
  D452 ( Denver Portland ) 1 288.00 UNLIMITED
  D453 ( Denver Sacrameto ) 1 301.00 UNLIMITED
  D454 ( Denver Phoenix ) 1 802.00 UNLIMITED
  D455 ( Denver SanDiego ) 1 482.00 UNLIMITED
  D456 ( Chicago Vancouver ) 1 666.00 UNLIMITED
  D457 ( Chicago LosAngeles ) 1 5753.00 UNLIMITED
  D458 ( Chicago SanFrancisco ) 1 2323.00 UNLIMITED
  D459 ( Chicago LasVegas ) 1 573.00 UNLIMITED
  D460 ( Chicago SaltLakeCity ) 1 439.00 UNLIMITED
  D461 ( Chicago ElPaso ) 1 309.00 UNLIMITED
  D462 ( Chicago Dallas ) 1 3569.00 UNLIMITED
  D463 ( Chicago Houston ) 1 2835.00 UNLIMITED
  D464 ( Chicago OklahomaCity ) 1 976.00 UNLIMITED
  D465 ( Chicago Minneapolis ) 1 4743.00 UNLIMITED
  D466 ( Chicago KansasCity ) 1 2391.00 UNLIMITED
  D467 ( Chicago Denver ) 1 1473.00 UNLIMITED
  D468 ( Chicago Indianapolis ) 1 5321.00 UNLIMITED
  D469 ( Chicago Detroit ) 1 11246.00 UNLIMITED
  D470 ( Chicago StLouis ) 1 5560.00 UNLIMITED
  D471 ( Chicago Nashville ) 1 1677.00 UNLIMITED
  D472 ( Chicago Cleveland ) 1 4536.00 UNLIMITED
  D473 ( Chicago NewYork ) 1 15065.00 UNLIMITED
  D474 ( Chicago Montreal ) 1 2353.00 UNLIMITED
  D475 ( Chicago Charlotte ) 1 1200.00 UNLIMITED
  D476 ( Chicago NewOrleans ) 1 810.00 UNLIMITED
  D477 ( Chicago Boston ) 1 3402.00 UNLIMITED
  D478 ( Chicago Atlanta ) 1 3944.00 UNLIMITED
  D479 ( Chicago Miami ) 1 2385.00 UNLIMITED
  D480 ( Chicago WashingtonDC ) 1 6474.00 UNLIMITED
  D481 ( Chicago Philadelphia ) 1 4463.00 UNLIMITED
  D482 ( Chicago Toronto ) 1 5335.00 UNLIMITED
  D483 ( Chicago Pittsburgh ) 1 2889.00 UNLIMITED
  D484 ( Chicago Cincinnati ) 1 4008.00 UNLIMITED
  D485 ( Chicago Tampa ) 1 1307.00 UNLIMITED
  D486 ( Chicago Memphis ) 1 1279.00 UNLIMITED
  D487 ( Chicago Winnipeg ) 1 491.00 UNLIMITED
  D488 ( Chicago Calgary ) 1 384.00 UNLIMITED
  D489 ( Chicago Seattle ) 1 1222.00 UNLIMITED
  D490 ( Chicago Portland ) 1 681.00 UNLIMITED
  D491 ( Chicago Sacrameto ) 1 642.00 UNLIMITED
  D492 ( Chicago Phoenix ) 1 1372.00 UNLIMITED
  D493 ( Chicago SanDiego ) 1 992.00 UNLIMITED
  D494 ( Indianapolis Vancouver ) 1 117.00 UNLIMITED
  D495 ( Indianapolis LosAngeles ) 1 1045.00 UNLIMITED
  D496 ( Indianapolis SanFrancisco ) 1 418.00 UNLIMITED
  D497 ( Indianapolis LasVegas ) 1 103.00 UNLIMITED
  D498 ( Indianapolis SaltLakeCity ) 1 76.00 UNLIMITED
  D499 ( Indianapolis ElPaso ) 1 57.00 UNLIMITED
  D500 ( Indianapolis Dallas ) 1 705.00 UNLIMITED
  D501 ( Indianapolis Houston ) 1 578.00 UNLIMITED
  D502 ( Indianapolis OklahomaCity ) 1 185.00 UNLIMITED
  D503 ( Indianapolis Minneapolis ) 1 589.00 UNLIMITED
  D504 ( Indianapolis KansasCity ) 1 398.00 UNLIMITED
  D505 ( Indianapolis Denver ) 1 253.00 UNLIMITED
  D506 ( Indianapolis Chicago ) 1 5321.00 UNLIMITED
  D507 ( Indianapolis Detroit ) 1 2069.00 UNLIMITED
  D508 ( Indianapolis StLouis ) 1 1193.00 UNLIMITED
  D509 ( Indianapolis Nashville ) 1 542.00 UNLIMITED
  D510 ( Indianapolis Cleveland ) 1 1012.00 UNLIMITED
  D511 ( Indianapolis NewYork ) 1 3117.00 UNLIMITED
  D512 ( Indianapolis Montreal ) 1 437.00 UNLIMITED
  D513 ( Indianapolis Charlotte ) 1 316.00 UNLIMITED
  D514 ( Indianapolis NewOrleans ) 1 178.00 UNLIMITED
  D515 ( Indianapolis Boston ) 1 670.00 UNLIMITED
  D516 ( Indianapolis Atlanta ) 1 1042.00 UNLIMITED
  D517 ( Indianapolis Miami ) 1 513.00 UNLIMITED
  D518 ( Indianapolis WashingtonDC ) 1 1480.00 UNLIMITED
  D519 ( Indianapolis Philadelphia ) 1 953.00 UNLIMITED
  D520 ( Indianapolis Toronto ) 1 987.00 UNLIMITED
  D521 ( Indianapolis Pittsburgh ) 1 686.00 UNLIMITED
  D522 ( Indianapolis Cincinnati ) 1 2355.00 UNLIMITED
  D523 ( Indianapolis Tampa ) 1 290.00 UNLIMITED
  D524 ( Indianapolis Memphis ) 1 312.00 UNLIMITED
  D525 ( Indianapolis Winnipeg ) 1 74.00 UNLIMITED
  D526 ( Indianapolis Calgary ) 1 65.00 UNLIMITED
  D527 ( Indianapolis Seattle ) 1 214.00 UNLIMITED
  D528 ( Indianapolis Portland ) 1 120.00 UNLIMITED
  D529 ( Indianapolis Sacrameto ) 1 115.00 UNLIMITED
  D530 ( Indianapolis Phoenix ) 1 250.00 UNLIMITED
  D531 ( Indianapolis SanDiego ) 1 181.00 UNLIMITED
  D532 ( Detroit Vancouver ) 1 349.00 UNLIMITED
  D533 ( Detroit LosAngeles ) 1 2960.00 UNLIMITED
  D534 ( Detroit SanFrancisco ) 1 1205.00 UNLIMITED
  D535 ( Detroit LasVegas ) 1 289.00 UNLIMITED
  D536 ( Detroit SaltLakeCity ) 1 216.00 UNLIMITED
  D537 ( Detroit ElPaso ) 1 152.00 UNLIMITED
  D538 ( Detroit Dallas ) 1 1658.00 UNLIMITED
  D539 ( Detroit Houston ) 1 1392.00 UNLIMITED
  D540 ( Detroit OklahomaCity ) 1 409.00 UNLIMITED
  D541 ( Detroit Minneapolis ) 1 1705.00 UNLIMITED
  D542 ( Detroit KansasCity ) 1 851.00 UNLIMITED
  D543 ( Detroit Denver ) 1 677.00 UNLIMITED
  D544 ( Detroit Chicago ) 1 11246.00 UNLIMITED
  D545 ( Detroit Indianapolis ) 1 2069.00 UNLIMITED
  D546 ( Detroit StLouis ) 1 1724.00 UNLIMITED
  D547 ( Detroit Nashville ) 1 819.00 UNLIMITED
  D548 ( Detroit Cleveland ) 1 11098.00 UNLIMITED
  D549 ( Detroit NewYork ) 1 12620.00 UNLIMITED
  D550 ( Detroit Montreal ) 1 1927.00 UNLIMITED
  D551 ( Detroit Charlotte ) 1 799.00 UNLIMITED
  D552 ( Detroit NewOrleans ) 1 415.00 UNLIMITED
  D553 ( Detroit Boston ) 1 2667.00 UNLIMITED
  D554 ( Detroit Atlanta ) 1 2229.00 UNLIMITED
  D555 ( Detroit Miami ) 1 1398.00 UNLIMITED
  D556 ( Detroit WashingtonDC ) 1 5618.00 UNLIMITED
  D557 ( Detroit Philadelphia ) 1 3856.00 UNLIMITED
  D558 ( Detroit Toronto ) 1 7075.00 UNLIMITED
  D559 ( Detroit Pittsburgh ) 1 3524.00 UNLIMITED
  D560 ( Detroit Cincinnati ) 1 2549.00 UNLIMITED
  D561 ( Detroit Tampa ) 1 754.00 UNLIMITED
  D562 ( Detroit Memphis ) 1 569.00 UNLIMITED
  D563 ( Detroit Winnipeg ) 1 235.00 UNLIMITED
  D564 ( Detroit Calgary ) 1 197.00 UNLIMITED
  D565 ( Detroit Seattle ) 1 636.00 UNLIMITED
  D566 ( Detroit Portland ) 1 354.00 UNLIMITED
  D567 ( Detroit Sacrameto ) 1 331.00 UNLIMITED
  D568 ( Detroit Phoenix ) 1 689.00 UNLIMITED
  D569 ( Detroit SanDiego ) 1 509.00 UNLIMITED
  D570 ( StLouis Vancouver ) 1 192.00 UNLIMITED
  D571 ( StLouis LosAngeles ) 1 1789.00 UNLIMITED
  D572 ( StLouis SanFrancisco ) 1 705.00 UNLIMITED
  D573 ( StLouis LasVegas ) 1 179.00 UNLIMITED
  D574 ( StLouis SaltLakeCity ) 1 136.00 UNLIMITED
  D575 ( StLouis ElPaso ) 1 105.00 UNLIMITED
  D576 ( StLouis Dallas ) 1 1481.00 UNLIMITED
