?SNDlib native format; type: network; version: 1.0
# network pioro40

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  N0 ( 149.00 563.00 )
  N1 ( 286.00 393.00 )
  N2 ( 550.00 228.00 )
  N3 ( 136.00 446.00 )
  N4 ( 273.00 488.00 )
  N5 ( 104.00 212.00 )
  N6 ( 236.00 182.00 )
  N7 ( 515.00 494.00 )
  N8 ( 595.00 421.00 )
  N9 ( 334.00 162.00 )
  N10 ( 198.00 470.00 )
  N11 ( 521.00 547.00 )
  N12 ( 182.00 543.00 )
  N13 ( 90.00 473.00 )
  N14 ( 586.00 494.00 )
  N15 ( 637.00 563.00 )
  N16 ( 42.00 565.00 )
  N17 ( 507.00 313.00 )
  N18 ( 695.00 335.00 )
  N19 ( 241.00 606.00 )
  N20 ( 410.00 574.00 )
  N21 ( 464.00 240.00 )
  N22 ( 402.00 185.00 )
  N23 ( 543.00 173.00 )
  N24 ( 223.00 331.00 )
  N25 ( 610.00 242.00 )
  N26 ( 562.00 340.00 )
  N27 ( 682.00 608.00 )
  N28 ( 143.00 497.00 )
  N29 ( 277.00 288.00 )
  N30 ( 572.00 388.00 )
  N31 ( 323.00 502.00 )
  N32 ( 459.00 483.00 )
  N33 ( 315.00 627.00 )
  N34 ( 410.00 435.00 )
  N35 ( 345.00 344.00 )
  N36 ( 35.00 360.00 )
  N37 ( 252.00 514.00 )
  N38 ( 409.00 640.00 )
  N39 ( 438.00 326.00 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
  L0_12 ( N0 N12 ) 0.00 0.00 0.00 178.00 ( 155.00 178.00 622.00 534.00 )
    P31 ( L1_4 L1_3 L3_10 L10_12 L12_28 L13_28 L5_13 L5_29 L6_29 L6_24 L24_31 L31_33 L33_37 )
    P32 ( L4_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L9_22 L6_9 L6_24 L24_37 )
    P33 ( L4_31 L31_33 L33_37 )
    P34 ( L4_31 L1_31 L1_39 L9_39 L6_9 L6_24 L24_37 )
    P35 ( L4_31 L1_31 L1_3 L3_5 L5_10 L10_12 L12_28 L28_37 )
    P36 ( L4_31 L1_31 L1_3 L3_10 L5_10 L5_13 L13_28 L28_37 )
    P37 ( L4_31 L1_31 L1_3 L3_10 L10_12 L0_12 L0_28 L28_37 )
    P38 ( L4_31 L1_31 L1_3 L3_10 L10_12 L12_28 L13_28 L5_13 L5_29 L6_29 L6_24 L24_37 )
    P39 ( L4_31 L24_31 L24_35 L29_35 L5_29 L5_10 L10_12 L12_28 L28_37 )
    P40 ( L4_31 L24_31 L6_24 L6_9 L9_29 L5_29 L5_10 L10_12 L12_28 L28_37 )
    P41 ( L4_31 L24_31 L6_24 L6_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L20_27 L20_33 L33_37 )
    P42 ( L4_31 L24_31 L6_24 L6_29 L5_29 L3_5 L3_10 L10_12 L12_28 L28_37 )
    P43 ( L4_31 L24_31 L6_24 L6_29 L5_29 L5_10 L3_10 L3_13 L13_28 L28_37 )
    P44 ( L4_31 L24_31 L6_24 L6_29 L5_29 L5_10 L10_12 L0_12 L0_28 L28_37 )
    P45 ( L4_31 L24_31 L6_24 L6_29 L5_29 L5_10 L10_12 L12_28 L13_28 L3_13 L1_3 L1_39 L22_39 L21_22 L2_21 L2_25 L18_25 L18_27 L20_27 L20_33 L33_37 )
    P46 ( L1_4 L1_39 L22_39 L9_22 L6_9 L6_24 L24_37 )
    P47 ( L1_4 L1_39 L9_39 L9_29 L6_29 L6_24 L24_37 )
    P48 ( L1_4 L1_39 L9_39 L6_9 L6_29 L5_29 L5_10 L10_12 L12_28 L28_37 )
    P49 ( L1_4 L1_39 L9_39 L6_9 L6_24 L24_31 L31_33 L33_37 )
    P50 ( L1_4 L1_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L9_22 L6_9 L6_24 L24_37 )
    P51 ( L1_4 L1_31 L24_31 L24_35 L29_35 L5_29 L5_10 L10_12 L12_28 L28_37 )
    P52 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_29 L5_29 L5_10 L10_12 L12_28 L28_37 )
    P53 ( L1_4 L1_31 L24_31 L6_24 L6_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L20_27 L20_33 L33_37 )
    P54 ( L1_4 L1_31 L24_31 L6_24 L6_29 L5_29 L3_5 L3_10 L10_12 L12_28 L28_37 )
    P55 ( L1_4 L1_31 L24_31 L6_24 L6_29 L5_29 L5_10 L3_10 L3_13 L13_28 L28_37 )
    P56 ( L1_4 L1_31 L24_31 L6_24 L6_29 L5_29 L5_10 L10_12 L0_12 L0_28 L28_37 )
    P57 ( L1_4 L1_3 L3_36 L24_36 L24_37 )
    P58 ( L1_4 L1_3 L3_13 L0_13 L0_28 L28_37 )
    P59 ( L1_4 L1_3 L3_13 L13_28 L12_28 L10_12 L5_10 L5_29 L6_29 L6_24 L24_37 )
  )
  D4_38 (
    P0 ( L1_4 L1_3 L3_5 L5_29 L29_38 )
    P1 ( L4_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P2 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P3 ( L1_4 L1_3 L3_10 L5_10 L5_29 L29_38 )
    P4 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P5 ( L1_4 L1_3 L3_5 L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P6 ( L4_33 L33_38 )
    P7 ( L4_31 L1_31 L1_3 L3_5 L5_29 L29_38 )
    P8 ( L4_31 L24_31 L24_35 L9_35 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P9 ( L4_31 L24_31 L6_24 L6_29 L29_38 )
    P10 ( L4_31 L24_31 L6_24 L6_9 L9_29 L29_38 )
    P11 ( L4_31 L24_31 L6_24 L6_9 L9_22 L22_23 L23_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P12 ( L4_31 L24_31 L6_24 L6_9 L9_22 L21_22 L17_21 L17_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P13 ( L4_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_17 L17_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P14 ( L4_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L25_26 L18_26 L8_18 L8_14 L11_14 L11_38 )
    P15 ( L4_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L27_38 )
    P16 ( L4_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L7_8 L7_14 L11_14 L11_38 )
    P17 ( L4_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L14_15 L11_15 L11_38 )
    P18 ( L4_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_15 L15_27 L27_38 )
    P19 ( L1_4 L1_39 L22_39 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P20 ( L1_4 L1_31 L31_33 L33_38 )
    P21 ( L1_4 L1_31 L24_31 L24_35 L9_35 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P22 ( L1_4 L1_31 L24_31 L6_24 L6_29 L29_38 )
    P23 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_29 L29_38 )
    P24 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_22 L22_23 L23_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P25 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_22 L21_22 L17_21 L17_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P26 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_17 L17_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P27 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L25_26 L18_26 L8_18 L8_14 L11_14 L11_38 )
    P28 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L27_38 )
    P29 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L7_8 L7_14 L11_14 L11_38 )
    P30 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L14_15 L11_15 L11_38 )
    P31 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_15 L15_27 L27_38 )
    P32 ( L1_4 L1_3 L3_13 L5_13 L5_29 L29_38 )
    P33 ( L1_4 L1_3 L3_10 L10_12 L0_12 L0_13 L5_13 L5_29 L29_38 )
    P34 ( L1_4 L1_3 L3_10 L5_10 L5_36 L24_36 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P35 ( L1_4 L1_3 L3_10 L5_10 L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P36 ( L1_4 L1_3 L3_5 L5_13 L13_36 L24_36 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P37 ( L1_4 L1_3 L3_5 L5_36 L13_36 L13_28 L28_37 L24_37 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P38 ( L1_4 L1_3 L3_5 L5_36 L24_36 L24_31 L31_33 L33_38 )
    P39 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_29 L29_38 )
    P40 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_29 L29_38 )
    P41 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_22 L22_23 L23_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P42 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_22 L21_22 L17_21 L17_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P43 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_22 L21_22 L2_21 L2_17 L17_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P44 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L25_26 L18_26 L8_18 L8_14 L11_14 L11_38 )
    P45 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L27_38 )
    P46 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L7_8 L7_14 L11_14 L11_38 )
    P47 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L14_15 L11_15 L11_38 )
    P48 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_15 L15_27 L27_38 )
    P49 ( L1_4 L1_3 L3_5 L5_29 L6_29 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P50 ( L1_4 L1_3 L3_5 L5_29 L9_29 L6_9 L6_24 L24_31 L31_33 L33_38 )
    P51 ( L1_4 L1_3 L3_5 L5_29 L9_29 L9_22 L22_23 L23_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P52 ( L1_4 L1_3 L3_5 L5_29 L9_29 L9_22 L21_22 L17_21 L17_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P53 ( L1_4 L1_3 L3_5 L5_29 L9_29 L9_22 L21_22 L2_21 L2_17 L17_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
    P54 ( L1_4 L1_3 L3_5 L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L25_26 L18_26 L8_18 L8_14 L11_14 L11_38 )
    P55 ( L1_4 L1_3 L3_5 L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L27_38 )
    P56 ( L1_4 L1_3 L3_5 L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L7_8 L7_14 L11_14 L11_38 )
    P57 ( L1_4 L1_3 L3_5 L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L14_15 L11_15 L11_38 )
    P58 ( L1_4 L1_3 L3_5 L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_15 L15_27 L27_38 )
    P59 ( L4_37 L24_37 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L11_14 L11_38 )
  )
  D4_39 (
    P0 ( L1_4 L1_39 )
    P1 ( L4_31 L1_31 L1_39 )
    P2 ( L1_4 L1_3 L3_5 L5_29 L9_29 L9_39 )
    P3 ( L4_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L22_39 )
    P4 ( L4_31 L24_31 L6_24 L6_9 L9_39 )
    P5 ( L4_31 L1_31 L1_3 L3_5 L5_29 L9_29 L9_39 )
    P6 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_39 )
    P7 ( L1_4 L1_3 L3_10 L5_10 L5_29 L9_29 L9_39 )
    P8 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_39 )
    P9 ( L1_4 L1_3 L3_5 L5_29 L6_29 L6_9 L9_39 )
    P10 ( L1_4 L1_3 L3_5 L5_29 L9_29 L9_22 L22_39 )
    P11 ( L4_37 L24_37 L6_24 L6_9 L9_39 )
    P12 ( L4_33 L31_33 L1_31 L1_39 )
    P13 ( L4_33 L20_33 L20_34 L26_34 L26_39 )
    P14 ( L4_33 L20_33 L20_27 L15_27 L8_15 L8_18 L18_25 L2_25 L2_21 L21_22 L22_39 )
    P15 ( L4_33 L20_33 L20_27 L18_27 L18_26 L26_39 )
    P16 ( L4_33 L20_33 L20_27 L18_27 L18_25 L17_25 L17_21 L21_22 L22_39 )
    P17 ( L4_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_17 L17_21 L21_22 L22_39 )
    P18 ( L4_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_23 L22_23 L22_39 )
    P19 ( L4_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L9_22 L9_39 )
    P20 ( L4_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L22_39 )
    P21 ( L4_31 L24_31 L24_35 L9_35 L9_39 )
    P22 ( L4_31 L24_31 L6_24 L6_29 L5_29 L3_5 L1_3 L1_39 )
    P23 ( L4_31 L24_31 L6_24 L6_9 L9_22 L22_39 )
    P24 ( L4_31 L1_31 L1_3 L3_10 L5_10 L5_29 L9_29 L9_39 )
    P25 ( L4_31 L1_31 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_39 )
    P26 ( L4_31 L1_31 L1_3 L3_5 L5_29 L6_29 L6_9 L9_39 )
    P27 ( L4_31 L1_31 L1_3 L3_5 L5_29 L9_29 L9_22 L22_39 )
    P28 ( L1_4 L1_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L22_39 )
    P29 ( L1_4 L1_31 L24_31 L24_35 L9_35 L9_39 )
    P30 ( L1_4 L1_31 L24_31 L6_24 L6_29 L9_29 L9_39 )
    P31 ( L1_4 L1_31 L24_31 L6_24 L6_9 L9_22 L22_39 )
    P32 ( L1_4 L1_3 L3_13 L5_13 L5_29 L9_29 L9_39 )
    P33 ( L1_4 L1_3 L3_10 L10_12 L0_12 L0_13 L5_13 L5_29 L9_29 L9_39 )
    P34 ( L1_4 L1_3 L3_10 L5_10 L5_36 L24_36 L6_24 L6_9 L9_39 )
    P35 ( L1_4 L1_3 L3_10 L5_10 L5_29 L6_29 L6_9 L9_39 )
    P36 ( L1_4 L1_3 L3_10 L5_10 L5_29 L9_29 L9_22 L22_39 )
    P37 ( L1_4 L1_3 L3_5 L5_13 L13_36 L24_36 L6_24 L6_9 L9_39 )
    P38 ( L1_4 L1_3 L3_5 L5_36 L13_36 L13_28 L28_37 L24_37 L6_24 L6_9 L9_39 )
    P39 ( L1_4 L1_3 L3_5 L5_36 L24_36 L24_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L22_39 )
    P40 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_29 L9_29 L9_39 )
    P41 ( L1_4 L1_3 L3_5 L5_36 L24_36 L6_24 L6_9 L9_22 L22_39 )
    P42 ( L1_4 L1_3 L3_5 L5_29 L29_35 L9_35 L9_39 )
    P43 ( L1_4 L1_3 L3_5 L5_29 L6_29 L6_24 L24_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L22_39 )
    P44 ( L1_4 L1_3 L3_5 L5_29 L6_29 L6_9 L9_22 L22_39 )
    P45 ( L1_4 L1_3 L3_5 L5_29 L9_29 L6_9 L6_24 L24_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L22_39 )
    P46 ( L1_4 L1_3 L3_5 L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L25_26 L26_39 )
    P47 ( L4_37 L28_37 L12_28 L10_12 L3_10 L1_3 L1_39 )
    P48 ( L4_37 L24_37 L24_31 L1_31 L1_39 )
    P49 ( L4_37 L24_37 L6_24 L6_29 L5_29 L3_5 L1_3 L1_39 )
    P50 ( L4_37 L24_37 L6_24 L6_9 L9_22 L22_39 )
    P51 ( L4_33 L33_37 L24_37 L6_24 L6_9 L9_39 )
    P52 ( L4_33 L31_33 L24_31 L6_24 L6_9 L9_39 )
    P53 ( L4_33 L31_33 L1_31 L1_3 L3_5 L5_29 L9_29 L9_39 )
    P54 ( L4_33 L20_33 L20_38 L11_38 L11_14 L8_14 L8_18 L18_25 L2_25 L2_21 L21_22 L22_39 )
    P55 ( L4_33 L20_33 L20_34 L30_34 L18_30 L18_25 L2_25 L2_21 L21_22 L22_39 )
    P56 ( L4_33 L20_33 L20_34 L26_34 L25_26 L2_25 L2_21 L21_22 L22_39 )
    P57 ( L4_33 L20_33 L20_27 L27_38 L11_38 L11_14 L8_14 L8_18 L18_25 L2_25 L2_21 L21_22 L22_39 )
    P58 ( L4_33 L20_33 L20_27 L15_27 L7_15 L7_8 L8_18 L18_25 L2_25 L2_21 L21_22 L22_39 )
    P59 ( L4_33 L20_33 L20_27 L15_27 L8_15 L8_32 L32_34 L26_34 L26_39 )
  )
  D5_6 (
    P0 ( L5_29 L6_29 )
    P1 ( L3_5 L1_3 L1_31 L24_31 L6_24 )
    P2 ( L5_29 L9_29 L6_9 )
    P3 ( L5_10 L3_10 L1_3 L1_31 L24_31 L6_24 )
    P4 ( L3_5 L3_36 L24_36 L6_24 )
    P5 ( L3_5 L1_3 L1_4 L4_31 L24_31 L6_24 )
    P6 ( L3_5 L1_3 L1_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L9_22 L6_9 )
    P7 ( L3_5 L1_3 L1_31 L24_31 L24_35 L6_35 )
    P8 ( L5_29 L29_35 L6_35 )
    P9 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L20_27 L20_33 L31_33 L24_31 L6_24 )
    P10 ( L5_13 L3_13 L1_3 L1_31 L24_31 L6_24 )
    P11 ( L5_10 L10_12 L0_12 L0_13 L3_13 L1_3 L1_31 L24_31 L6_24 )
    P12 ( L5_10 L3_10 L3_36 L24_36 L6_24 )
    P13 ( L5_10 L3_10 L1_3 L1_4 L4_31 L24_31 L6_24 )
    P14 ( L5_10 L3_10 L1_3 L1_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L9_22 L6_9 )
    P15 ( L5_10 L3_10 L1_3 L1_31 L24_31 L24_35 L6_35 )
    P16 ( L3_5 L3_13 L13_36 L24_36 L6_24 )
    P17 ( L3_5 L3_36 L13_36 L13_28 L28_37 L24_37 L6_24 )
    P18 ( L3_5 L3_36 L24_36 L24_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L9_22 L6_9 )
    P19 ( L3_5 L1_3 L1_39 L9_39 L6_9 )
    P20 ( L3_5 L1_3 L1_4 L4_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L9_22 L6_9 )
    P21 ( L3_5 L1_3 L1_4 L4_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L9_22 L6_9 )
    P22 ( L3_5 L1_3 L1_4 L4_31 L24_31 L24_35 L6_35 )
    P23 ( L3_5 L1_3 L1_31 L4_31 L4_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L9_22 L6_9 )
    P24 ( L3_5 L1_3 L1_31 L31_33 L33_37 L24_37 L6_24 )
    P25 ( L3_5 L1_3 L1_31 L31_33 L20_33 L20_34 L26_34 L25_26 L2_25 L2_21 L21_22 L9_22 L6_9 )
    P26 ( L3_5 L1_3 L1_31 L31_33 L20_33 L20_27 L15_27 L8_15 L8_18 L18_25 L2_25 L2_21 L21_22 L9_22 L6_9 )
    P27 ( L3_5 L1_3 L1_31 L31_33 L20_33 L20_27 L18_27 L18_26 L25_26 L2_25 L2_21 L21_22 L9_22 L6_9 )
    P28 ( L3_5 L1_3 L1_31 L31_33 L20_33 L20_27 L18_27 L18_25 L17_25 L17_21 L21_22 L9_22 L6_9 )
    P29 ( L3_5 L1_3 L1_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_17 L17_21 L21_22 L9_22 L6_9 )
    P30 ( L3_5 L1_3 L1_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_23 L22_23 L9_22 L6_9 )
    P31 ( L3_5 L1_3 L1_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L22_39 L9_39 L6_9 )
    P32 ( L3_5 L1_3 L1_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L9_22 L9_29 L6_29 )
    P33 ( L3_5 L1_3 L1_31 L24_31 L24_37 L33_37 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L9_22 L6_9 )
    P34 ( L3_5 L1_3 L1_31 L24_31 L24_35 L9_35 L6_9 )
    P35 ( L5_29 L29_38 L11_38 L11_14 L8_14 L8_18 L18_25 L2_25 L2_21 L21_22 L9_22 L6_9 )
    P36 ( L5_29 L29_35 L9_35 L6_9 )
    P37 ( L5_29 L9_29 L9_35 L6_35 )
    P38 ( L5_29 L9_29 L9_22 L22_23 L23_25 L18_25 L18_27 L20_27 L20_33 L31_33 L24_31 L6_24 )
    P39 ( L5_29 L9_29 L9_22 L21_22 L17_21 L17_25 L18_25 L18_27 L20_27 L20_33 L31_33 L24_31 L6_24 )
    P40 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_17 L17_25 L18_25 L18_27 L20_27 L20_33 L31_33 L24_31 L6_24 )
    P41 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L25_26 L18_26 L18_27 L20_27 L20_33 L31_33 L24_31 L6_24 )
    P42 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_15 L15_27 L20_27 L20_33 L31_33 L24_31 L6_24 )
    P43 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L15_27 L7_15 L7_32 L32_34 L20_34 L20_33 L31_33 L24_31 L6_24 )
    P44 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L20_27 L20_34 L30_34 L30_35 L6_35 )
    P45 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L20_27 L20_33 L4_33 L4_31 L24_31 L6_24 )
    P46 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L20_27 L20_33 L31_33 L1_31 L1_3 L3_36 L24_36 L6_24 )
    P47 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L20_27 L20_33 L31_33 L24_31 L24_35 L6_35 )
    P48 ( L5_36 L24_36 L6_24 )
    P49 ( L5_13 L0_13 L0_12 L10_12 L3_10 L1_3 L1_31 L24_31 L6_24 )
    P50 ( L5_13 L3_13 L3_36 L24_36 L6_24 )
    P51 ( L5_13 L3_13 L1_3 L1_4 L4_31 L24_31 L6_24 )
    P52 ( L5_13 L3_13 L1_3 L1_31 L31_33 L20_33 L20_27 L18_27 L18_25 L2_25 L2_21 L21_22 L9_22 L6_9 )
    P53 ( L5_13 L3_13 L1_3 L1_31 L24_31 L24_35 L6_35 )
    P54 ( L5_10 L10_19 L0_19 L0_13 L3_13 L1_3 L1_31 L24_31 L6_24 )
    P55 ( L5_10 L10_12 L12_19 L0_19 L0_13 L3_13 L1_3 L1_31 L24_31 L6_24 )
    P56 ( L5_10 L10_12 L0_12 L0_28 L13_28 L3_13 L1_3 L1_31 L24_31 L6_24 )
    P57 ( L5_10 L10_12 L0_12 L0_13 L13_36 L24_36 L6_24 )
    P58 ( L5_10 L10_12 L0_12 L0_13 L3_13 L3_36 L24_36 L6_24 )
    P59 ( L5_10 L10_12 L0_12 L0_13 L3_13 L1_3 L1_4 L4_31 L24_31 L6_24 )
  )
  D5_7 (
    P0 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L7_8 )
    P1 ( L3_5 L1_3 L1_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L7_8 )
    P2 ( L5_29 L6_29 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L7_8 )
    P3 ( L5_29 L9_29 L6_9 L6_24 L24_31 L31_33 L20_33 L20_27 L15_27 L7_15 )
    P4 ( L5_29 L9_29 L9_22 L22_23 L23_25 L18_25 L8_18 L7_8 )
    P5 ( L5_29 L9_29 L9_22 L21_22 L17_21 L17_25 L18_25 L8_18 L7_8 )
    P6 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_17 L17_25 L18_25 L8_18 L7_8 )
    P7 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L25_26 L18_26 L8_18 L7_8 )
    P8 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L18_27 L15_27 L7_15 )
    P9 ( L5_29 L9_29 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L8_14 L7_14 )
    P10 ( L5_10 L3_10 L1_3 L1_31 L24_31 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L7_8 )
    P11 ( L3_5 L3_36 L24_36 L6_24 L6_9 L9_22 L21_22 L2_21 L2_25 L18_25 L8_18 L7_8 )
